UID,MID,RATING,TIME
3280,2387,2,982260841
3294,2387,5,968073252
3317,2387,1,967931987
3328,2387,1,967909982
3336,2387,3,967856010
3391,2387,5,967657202
3423,2387,4,967363423
3425,2387,4,967438758
3464,2387,3,967247884
3467,2387,3,967159642
3471,2387,3,973297163
3475,2387,4,997329420
3526,2387,1,966905296
3557,2387,4,966805989
3584,2387,1,966694643
3592,2387,1,977088656
3618,2387,3,966864932
3620,2387,3,972785221
3626,2387,3,966620973
3630,2387,4,966539448
3641,2387,3,966483605
3681,2387,4,978828018
3690,2387,2,966309874
3716,2387,4,966265844
3768,2387,2,966066390
3773,2387,2,966043876
3808,2387,4,965966163
3834,2387,5,966405897
3842,2387,1,976515718
3847,2387,3,965883113
3878,2387,4,965836147
3900,2387,3,965876278
3916,2387,4,965760077
3934,2387,3,965706907
3935,2387,3,965754880
3950,2387,2,965681352
3971,2387,4,967070609
4022,2387,2,965525345
4028,2387,5,966198416
4040,2387,2,965505136
4041,2387,4,965713803
4058,2387,4,965492925
4085,2387,4,986185593
4088,2387,1,965431822
4117,2387,4,965623055
4169,2387,1,976589447
4181,2387,3,965330916
4183,2387,3,965331817
4186,2387,1,1017931803
4305,2387,3,1041432790
4312,2387,4,965507372
4318,2387,5,965340410
4343,2387,3,965226492
4384,2387,4,965173013
4389,2387,2,965165211
4390,2387,2,965165221
4404,2387,3,965158121
4407,2387,4,965156929
4411,2387,1,969331957
4446,2387,1,965092539
4449,2387,3,965698522
4454,2387,2,965083879
4460,2387,4,965073190
4507,2387,5,964983123
4508,2387,4,964987702
4512,2387,4,964979859
4535,2387,2,964721798
4578,2387,3,967049062
4596,2387,1,964221138
4600,2387,2,967438201
4647,2387,3,963967015
4725,2387,4,963379357
4732,2387,3,963636948
4742,2387,4,963330379
4774,2387,5,963112453
4808,2387,3,963032363
4812,2387,4,962932207
4837,2387,3,962896346
4957,2387,2,962759831
5008,2387,4,973735942
5198,2387,2,961687754
5250,2387,3,963178009
5311,2387,1,960925439
5329,2387,2,961455990
5403,2387,5,960257994
5415,2387,1,960233226
5433,2387,2,960049919
5460,2387,3,959906814
5492,2387,1,996709903
5501,2387,1,959799446
5575,2387,3,959293571
5644,2387,1,958879901
5652,2387,1,958846600
5664,2387,3,958847113
5675,2387,2,966867662
5682,2387,4,1026715829
5733,2387,5,958432095
5788,2387,1,958110354
5812,2387,1,992074489
5837,2387,4,958145361
5892,2387,4,1010005547
5949,2387,1,962582901
5957,2387,4,958405904
5961,2387,3,957025822
5974,2387,1,956946990
6016,2387,3,956779852
6035,2387,1,956713420
19,3752,4,979429390
39,3752,1,978044192
53,3752,5,977949368
61,3752,2,977903324
90,3752,3,993954885
92,3752,1,986186549
110,3752,3,977514059
149,3752,3,989246681
151,3752,4,990837708
163,3752,3,977218239
167,3752,4,977177787
169,3752,4,977201050
195,3752,3,978643577
198,3752,4,991439451
202,3752,4,976941076
204,3752,2,976923020
220,3752,4,976837025
237,3752,2,992130377
268,3752,2,976640574
271,3752,3,979882074
272,3752,4,976694312
295,3752,4,976526527
296,3752,1,976520469
301,3752,2,976504400
302,3752,3,976504481
306,3752,3,981510867
329,3752,3,976473661
349,3752,2,1011905257
355,3752,4,992127060
368,3752,4,976311423
376,3752,4,980621321
398,3752,4,1044565658
402,3752,3,984684943
403,3752,4,976306932
408,3752,3,1020427359
423,3752,3,976281574
426,3752,3,976280711
429,3752,4,976255718
445,3752,2,976241782
454,3752,4,976289389
457,3752,3,976230787
482,3752,2,984550710
496,3752,5,996858670
499,3752,4,976212257
506,3752,3,976208045
524,3752,1,976166615
528,3752,2,986871146
545,3752,3,976071335
549,3752,2,1029337566
566,3752,2,976041975
582,3752,5,981996058
585,3752,3,975949532
590,3752,2,975911852
597,3752,4,975904634
664,3752,4,975991695
673,3752,1,975619061
687,3752,3,975600475
693,3752,1,978243684
695,3752,4,975560216
710,3752,3,991422622
712,3752,3,975537711
713,3752,2,975536800
735,3752,3,975479745
743,3752,2,975625589
746,3752,1,979961524
752,3752,1,996514698
753,3752,3,1012166789
770,3752,3,980587737
772,3752,3,975440373
774,3752,1,975439708
776,3752,1,975441431
787,3752,3,975430299
789,3752,4,975429479
812,3752,5,975395743
822,3752,2,975382096
828,3752,3,975370261
839,3752,4,980303389
855,3752,3,976418393
869,3752,4,975277264
875,3752,5,975270393
881,3752,4,1014314030
891,3752,2,975233182
893,3752,2,975229078
896,3752,4,975221082
927,3752,3,975195811
940,3752,4,975172678
944,3752,3,975166047
970,3752,3,980624714
1006,3752,3,975035385
1010,3752,2,1013805956
1015,3752,3,1045713522
1034,3752,1,975729789
1037,3752,3,974988197
1050,3752,3,974967784
1051,3752,1,1008719417
1059,3752,1,974956225
1060,3752,5,975552194
1088,3752,3,1004407066
1096,3752,2,974936217
1101,3752,2,980366142
1102,3752,1,974923102
1110,3752,3,974920464
1113,3752,3,980063271
1125,3752,4,974910715
1127,3752,4,974910226
1137,3752,1,975363047
1142,3752,2,974877874
1152,3752,2,974871635
1156,3752,3,974864745
1160,3752,3,1008037466
1163,3752,3,974863055
1173,3752,3,974860004
1186,3752,5,980735584
1201,3752,4,975207955
1203,3752,3,974844610
1240,3752,3,974840827
1241,3752,5,974861034
1244,3752,3,975433903
1246,3752,4,980641402
1251,3752,4,974991491
1252,3752,1,1009055389
1260,3752,4,974925307
1261,3752,3,974821590
1262,3752,4,974822291
1263,3752,3,974921319
1266,3752,2,986439765
1280,3752,4,974796463
1284,3752,3,983221600
1285,3752,2,974792983
1293,3752,3,974789537
1300,3752,5,974789352
1303,3752,4,1042298611
1306,3752,4,1007447982
1319,3752,4,974779025
1359,3752,4,974771497
1366,3752,3,974769369
1372,3752,3,974769128
1376,3752,3,974767913
1383,3752,3,974766468
1399,3752,4,974764124
1406,3752,4,974762591
1423,3752,2,974759676
1425,3752,4,1023560349
1434,3752,1,974761652
1449,3752,3,983291779
1458,3752,2,989958866
1463,3752,3,1007678851
1467,3752,4,977173394
1486,3752,4,974760273
1489,3752,1,975118886
1496,3752,2,974754828
1524,3752,4,1024278364
1530,3752,4,985068834
1544,3752,3,974743516
1556,3752,3,974996602
1560,3752,4,974740660
1563,3752,2,974739870
1579,3752,2,1006587815
1584,3752,2,981179385
1597,3752,4,985216410
1601,3752,4,974732156
1608,3752,1,974730676
1613,3752,2,974730041
1617,3752,1,974731739
1628,3752,3,974718342
1636,3752,2,974962135
1645,3752,3,988252404
1647,3752,4,974713864
1655,3752,3,985885699
1676,3752,4,974709421
1700,3752,3,974708603
1705,3752,4,974798780
1712,3752,3,1012110990
1715,3752,4,979889994
1716,3752,3,981963857
1733,3752,3,984293476
1753,3752,3,974702364
1756,3752,1,974701606
1758,3752,3,974790869
1759,3752,5,974787145
1776,3752,1,983081371
1778,3752,4,974701251
1785,3752,2,974700918
1806,3752,3,974698532
1812,3752,2,975877591
1824,3752,2,997129081
1828,3752,4,975386169
1831,3752,3,974702152
1836,3752,3,974826616
1841,3752,5,974698222
1842,3752,2,993357639
1851,3752,2,1011993522
1910,3752,5,974694053
1934,3752,4,974690525
1935,3752,4,974869377
1941,3752,2,1019256405
1943,3752,3,974769400
1951,3752,2,974700569
1952,3752,3,978676583
1958,3752,2,999956725
1962,3752,4,974687341
1970,3752,2,974686217
1976,3752,4,974686493
1980,3752,2,1015566999
1992,3752,2,974683219
2005,3752,2,974677167
2008,3752,4,977542578
2010,3752,3,974681785
2015,3752,2,974849099
2020,3752,1,974678284
2033,3752,5,974670039
2047,3752,4,974686979
2054,3752,3,974664212
2060,3752,1,980049914
2063,3752,4,980874651
2073,3752,1,974658080
2075,3752,3,974657663
2077,3752,4,974656951
2081,3752,3,974655947
2102,3752,1,974655234
2105,3752,2,980093744
2116,3752,3,974760734
2118,3752,3,974647943
2122,3752,3,1026774628
2129,3752,4,974643045
2148,3752,4,974624250
2168,3752,5,975130004
2181,3752,3,974608888
2193,3752,3,981779958
2199,3752,3,974606899
2212,3752,4,974601793
2236,3752,4,974597016
2239,3752,4,1024269943
2245,3752,5,974595790
2261,3752,4,974585037
2263,3752,4,974582512
2272,3752,5,980609478
2282,3752,2,978396376
2283,3752,4,974532695
2316,3752,3,1038609560
2321,3752,4,998246002
2359,3752,3,986045460
2380,3752,2,980546570
2395,3752,3,995311383
2419,3752,4,974247335
2438,3752,4,974225011
2446,3752,3,980195121
2453,3752,3,974192660
2459,3752,2,974173711
2484,3752,4,974148124
2489,3752,2,1015437302
2496,3752,3,974260116
2501,3752,3,994950473
2504,3752,4,974085235
2559,3752,5,973988760
2603,3752,3,973778141
2611,3752,3,992890529
2641,3752,3,974536243
2655,3752,3,1010072141
2656,3752,1,973529372
2680,3752,3,973400664
2700,3752,3,973482063
2800,3752,1,972859057
2801,3752,5,972846017
2824,3752,3,1005968435
2828,3752,5,972597759
2841,3752,4,1004046749
2855,3752,5,972506274
2872,3752,3,972418419
2880,3752,1,972270215
2881,3752,2,972252294
2895,3752,3,985503050
2898,3752,3,1043540191
2907,3752,4,971818571
2924,3752,4,971592213
2947,3752,3,1037741575
2962,3752,2,976817495
2972,3752,4,971113442
2988,3752,3,974941953
3006,3752,5,970541782
3013,3752,1,986493872
3017,3752,2,1025500237
3018,3752,3,970663376
3031,3752,5,970430728
3038,3752,1,1013743268
3043,3752,3,970248296
3054,3752,3,986783653
3067,3752,4,996604268
3069,3752,4,969952189
3084,3752,5,969752568
3086,3752,3,969690793
3093,3752,1,978019739
3112,3752,3,969475834
3114,3752,3,969467327
3125,3752,2,1013637980
3128,3752,2,969286316
3130,3752,5,969249782
3133,3752,2,969123200
3144,3752,1,968977829
3149,3752,5,968952136
3152,3752,3,1019015721
3162,3752,1,968859323
3163,3752,1,968886860
3174,3752,4,968789498
3179,3752,2,968774915
3182,3752,4,968771172
3191,3752,4,968649220
3195,3752,3,968642451
3196,3752,5,994130126
3199,3752,4,968631163
3202,3752,2,968573262
3208,3752,3,968551630
3218,3752,2,968454352
3219,3752,5,968474911
3223,3752,2,968441080
3224,3752,4,968440702
3232,3752,1,968384723
3235,3752,4,968359481
3243,3752,5,968338959
3244,3752,4,968310704
3245,3752,2,968308120
3255,3752,3,968278630
3259,3752,1,968272984
3266,3752,3,968212275
3280,3752,2,982259394
3285,3752,5,968115579
3290,3752,4,968093184
3296,3752,3,968057703
3302,3752,1,968028440
3312,3752,3,1015227032
3323,3752,3,968978306
3325,3752,1,967910996
3332,3752,2,1007168611
3333,3752,4,967847144
3341,3752,5,967798440
3343,3752,4,967779868
3349,3752,1,967750386
3357,3752,4,967695165
3381,3752,4,967572847
3382,3752,3,967570902
3386,3752,3,980445656
3389,3752,3,967514788
3391,3752,4,1005838940
3395,3752,1,967487591
3454,3752,3,1016221143
3462,3752,2,1042496883
3470,3752,2,967148507
3483,3752,2,986325323
3487,3752,2,967075838
3492,3752,1,967046490
3507,3752,3,967154256
3516,3752,2,966965749
3520,3752,3,966945693
3524,3752,4,970889379
3525,3752,4,966904472
3530,3752,3,966895237
3537,3752,5,966883323
3540,3752,5,966880307
3550,3752,3,967157059
3552,3752,1,966818231
3561,3752,5,966796453
3571,3752,1,966737822
3584,3752,3,966694152
3590,3752,4,966651632
3609,3752,4,966613655
3610,3752,4,966609990
3612,3752,2,966604328
3618,3752,3,967122205
3625,3752,4,966561432
3626,3752,5,966597778
3632,3752,4,966535880
3637,3752,3,966489242
3648,3752,3,1010696531
3659,3752,5,966444812
3671,3752,2,966375677
3675,3752,4,966365065
3680,3752,2,966360030
3685,3752,3,987879774
3689,3752,5,966310257
3690,3752,3,966308216
3703,3752,1,966285276
3704,3752,3,967160154
3715,3752,4,966266906
3753,3752,5,966184537
3759,3752,5,966094895
3767,3752,1,966081569
3769,3752,4,966097567
3773,3752,4,966043386
3782,3752,1,966024981
3794,3752,3,966015268
3802,3752,4,965982640
3819,3752,4,965948795
3821,3752,2,985370630
3830,3752,3,965933760
3835,3752,5,966363028
3836,3752,2,966412106
3850,3752,3,965879634
3854,3752,5,965873078
3856,3752,5,965870217
3861,3752,4,965857315
3876,3752,4,965837225
3881,3752,4,965826567
3893,3752,1,965793996
3908,3752,4,965757972
3922,3752,4,965712784
3931,3752,4,965708374
3934,3752,3,965702843
3935,3752,1,965842004
3946,3752,3,965682623
3956,3752,2,965673113
3959,3752,1,965671715
3965,3752,3,965668429
3967,3752,2,965666854
3971,3752,4,965658357
3976,3752,3,965650759
3987,3752,3,965607596
3992,3752,2,965597599
4026,3752,3,965517049
4030,3752,3,968911450
4033,3752,5,965511661
4039,3752,4,967962630
4064,3752,1,965475605
4099,3752,4,965415845
4101,3752,5,965413609
4116,3752,3,979360403
4139,3752,2,965347863
4151,3752,5,965340209
4161,3752,2,965335622
4169,3752,3,965333636
4184,3752,3,965328416
4186,3752,2,1019501106
4192,3752,3,965324929
4229,3752,3,965312269
4258,3752,4,965305900
4260,3752,1,965305351
4266,3752,1,965304494
4270,3752,4,965302020
4277,3752,3,984838047
4280,3752,3,965279793
4286,3752,3,965278749
4294,3752,1,1006408118
4305,3752,2,1013480860
4308,3752,3,965261723
4309,3752,5,965259858
4312,3752,4,1001455825
4321,3752,4,965248987
4339,3752,5,965232193
4347,3752,3,965217043
4353,3752,5,968143606
4359,3752,4,965188561
4362,3752,3,965186507
4370,3752,4,965181271
4371,3752,3,1005351779
4373,3752,3,965177503
4375,3752,4,965179483
4380,3752,2,965176290
4381,3752,3,969679593
4384,3752,4,1042608654
4390,3752,3,965162333
4406,3752,4,965155009
4407,3752,4,965154877
4414,3752,3,965146294
4421,3752,2,965118765
4422,3752,4,965117633
4428,3752,3,965103300
4440,3752,3,965095730
4445,3752,2,965088219
4448,3752,4,965087317
4449,3752,4,965086497
4451,3752,1,965086455
4454,3752,2,965083357
4460,3752,3,965072808
4498,3752,1,964998449
4499,3752,3,964997722
4500,3752,1,964997320
4517,3752,3,964856192
4522,3752,2,980901660
4524,3752,2,964816620
4526,3752,3,964807558
4527,3752,4,964801445
4531,3752,1,964739427
4534,3752,4,964727281
4543,3752,1,1001778664
4556,3752,2,964828858
4568,3752,3,964477713
4578,3752,3,964387993
4586,3752,3,964316174
4587,3752,1,964315466
4591,3752,1,964325221
4594,3752,3,964229653
4604,3752,4,964205685
4607,3752,4,992289531
4624,3752,1,1010006825
4625,3752,4,964112558
4643,3752,1,963997592
4647,3752,4,979879698
4673,3752,5,963773332
4696,3752,4,963597397
4703,3752,5,963540933
4746,3752,1,963244843
4769,3752,2,963085592
4813,3752,4,1035494015
4835,3752,3,962895591
4836,3752,2,965832908
4837,3752,4,962891012
4849,3752,4,962833970
4850,3752,2,962833810
4861,3752,1,962828087
4867,3752,4,1001084751
4869,3752,1,962817638
4873,3752,1,962789218
4884,3752,4,962746645
4896,3752,1,963803602
4916,3752,1,962675688
4950,3752,2,1012186934
4954,3752,1,962637727
4965,3752,3,962688829
4967,3752,4,962610253
4973,3752,1,962607691
4979,3752,3,984542252
5026,3752,1,962586888
5074,3752,2,962428860
5099,3752,5,962367325
5100,3752,1,962844955
5123,3752,2,962202111
5133,3752,2,962090606
5134,3752,1,962091240
5137,3752,5,962069719
5138,3752,2,962060336
5142,3752,3,962041406
5143,3752,3,965016154
5151,3752,3,961987499
5159,3752,2,962073950
5175,3752,3,965160657
5181,3752,5,962030769
5184,3752,3,965111042
5278,3752,1,964023457
5302,3752,1,1034352464
5312,3752,4,1025013157
5333,3752,4,981527569
5386,3752,4,962430397
5397,3752,4,963416556
5439,3752,1,962551107
5450,3752,1,993482270
5453,3752,4,1029358464
5470,3752,3,1011615149
5491,3752,3,963874371
5492,3752,3,997173554
5493,3752,2,1004071169
5522,3752,4,962508006
5536,3752,3,966184429
5598,3752,4,966870618
5605,3752,2,987646901
5682,3752,5,1026715308
5734,3752,3,983393088
5769,3752,2,961982485
5878,3752,1,1043780307
5891,3752,4,981678117
5923,3752,4,981854548
5972,3752,3,965930961
5,968,3,978242847
17,968,4,978160739
23,968,4,978464267
44,968,1,978041551
53,968,5,977949481
58,968,4,977939100
63,968,5,977900636
81,968,5,977786203
83,968,3,977719652
116,968,5,977497043
151,968,3,993120510
157,968,3,977248628
163,968,4,978231964
165,968,5,977199478
183,968,2,1019923320
199,968,5,976979377
202,968,3,976935647
208,968,5,976916159
216,968,3,976870636
218,968,3,976842557
235,968,5,976772094
245,968,2,976732663
262,968,3,976660240
264,968,1,976653298
272,968,5,976694368
274,968,4,976593820
278,968,5,976586292
293,968,1,976654498
295,968,5,976526635
344,968,4,976336961
352,968,5,976323976
366,968,1,978471754
390,968,5,976304041
417,968,5,976285368
424,968,5,976281537
457,968,4,976232457
462,968,2,976934487
474,968,5,976230574
482,968,2,976242139
498,968,3,976212539
506,968,3,976208110
509,968,3,976209445
511,968,3,976207136
516,968,2,976203989
524,968,4,976164960
530,968,3,976142604
533,968,5,976207826
536,968,5,976138440
546,968,1,976069742
548,968,3,976139707
550,968,5,976162241
563,968,2,976046074
600,968,3,975882355
602,968,5,975877874
611,968,4,975857991
621,968,5,975797209
636,968,5,975752680
637,968,5,975737438
639,968,1,979441463
642,968,5,975721928
651,968,4,975705049
690,968,4,975585049
698,968,3,975558593
699,968,5,986533438
704,968,5,975548652
705,968,5,975546581
710,968,4,978383194
712,968,5,975538007
735,968,4,975479984
744,968,2,975472408
749,968,5,975919738
770,968,4,980588190
816,968,3,975388505
820,968,3,975383331
824,968,2,975376908
830,968,5,975368302
838,968,3,975359647
839,968,3,980804850
850,968,4,975350555
855,968,4,975467220
858,968,5,975344753
859,968,5,975345235
860,968,4,975343059
864,968,4,977181627
868,968,3,975276986
869,968,4,975277395
881,968,4,1014314105
882,968,5,975261581
889,968,4,975248963
891,968,4,975233534
902,968,5,975211577
903,968,2,975212302
919,968,4,975202819
922,968,5,975212301
937,968,4,1021077235
944,968,4,975166080
949,968,5,975140838
963,968,4,975121080
970,968,2,975143509
976,968,4,975105752
977,968,5,975105601
984,968,4,975118049
1005,968,3,975038493
1008,968,4,975030080
1015,968,4,975013573
1017,968,5,975010368
1053,968,4,974952648
1055,968,4,974952714
1056,968,3,974952632
1057,968,3,974951862
1058,968,3,974950810
1074,968,2,981429207
1077,968,5,975986585
1089,968,4,974931291
1094,968,3,974929632
1105,968,5,976047142
1109,968,5,974919458
1122,968,2,974909417
1124,968,4,974911704
1128,968,4,974905512
1147,968,5,974874062
1165,968,3,975892483
1170,968,2,974860872
1181,968,2,974948572
1182,968,5,974917565
1186,968,5,974851406
1202,968,1,975271275
1206,968,3,974843290
1207,968,4,975203048
1211,968,5,976671249
1215,968,4,974842738
1238,968,5,974833639
1268,968,4,975800304
1274,968,3,974813536
1285,968,3,975658296
1286,968,4,974791025
1297,968,4,975102826
1299,968,2,974788210
1300,968,4,974789393
1303,968,5,974790563
1306,968,5,1009005182
1312,968,4,974781912
1316,968,4,974779277
1317,968,3,974842147
1324,968,4,974777589
1333,968,5,974776823
1340,968,2,974776539
1345,968,1,974776880
1356,968,4,974771105
1357,968,5,974770539
1364,968,4,974769171
1366,968,4,974769446
1369,968,4,998112292
1370,968,4,974768517
1373,968,2,974768764
1376,968,3,974768004
1383,968,3,974766513
1397,968,2,974763903
1399,968,5,1008600825
1405,968,3,974766621
1411,968,4,974762000
1422,968,3,976138704
1425,968,5,1040095491
1434,968,3,975001468
1447,968,5,981017020
1448,968,3,976121594
1449,968,3,974825857
1451,968,2,1040974762
1473,968,4,974758272
1474,968,4,974754286
1483,968,1,974758928
1489,968,1,974753213
1496,968,4,974749992
1513,968,5,974750038
1519,968,4,974771334
1577,968,4,974737743
1586,968,5,974738178
1592,968,3,974734849
1593,968,3,974735316
1598,968,4,974734057
1602,968,4,974732701
1607,968,2,974732580
1608,968,3,974730707
1611,968,5,981617645
1624,968,1,974774698
1632,968,1,974716875
1639,968,5,974714805
1643,968,4,1011843457
1645,968,1,988270946
1647,968,3,974803678
1665,968,4,974710470
1671,968,3,974711199
1675,968,5,974709119
1676,968,4,974709459
1680,968,5,974708813
1688,968,5,974709672
1695,968,5,974707652
1698,968,5,974773144
1712,968,3,1012111097
1717,968,5,974707122
1722,968,5,974705059
1723,968,3,974705312
1727,968,5,974705747
1733,968,5,977808002
1741,968,4,974707636
1746,968,5,974703408
1748,968,2,974725175
1749,968,4,974840236
1752,968,5,975729266
1761,968,1,974703344
1776,968,2,974708807
1782,968,4,974701509
1802,968,3,974759213
1805,968,4,974838307
1815,968,3,974699940
1816,968,2,974697752
1820,968,5,974697809
1834,968,4,1038179697
1835,968,5,974877213
1837,968,5,974840165
1851,968,3,974697226
1852,968,4,974696854
1856,968,5,974697294
1880,968,4,975384575
1884,968,4,975648230
1890,968,3,974782438
1891,968,4,974692492
1897,968,2,1037928888
1899,968,4,975035223
1903,968,5,974694410
1912,968,4,1014974077
1926,968,1,974689473
1941,968,5,974850590
1947,968,2,974692776
1966,968,5,974685682
1969,968,2,974693512
1983,968,5,975055397
1985,968,3,974683793
1999,968,5,974678039
2001,968,4,974685709
2004,968,3,974677371
2013,968,5,974676993
2015,968,5,974677421
2031,968,4,974690236
2038,968,2,974667347
2055,968,5,974663002
2056,968,5,974660458
2072,968,3,974658672
2073,968,1,974658142
2086,968,4,974654947
2088,968,4,974654994
2091,968,1,974654109
2109,968,4,974654310
2111,968,3,1015084539
2117,968,4,974648500
2126,968,1,974644469
2131,968,5,994042013
2144,968,4,974629300
2155,968,5,974618671
2164,968,5,974614663
2167,968,3,974612149
2181,968,5,974609613
2183,968,4,974608835
2199,968,5,974607004
2205,968,3,974604703
2223,968,2,974601365
2224,968,4,974598658
2241,968,4,974596937
2255,968,4,976156717
2258,968,4,974590969
2278,968,4,974588323
2279,968,3,974559998
2281,968,5,974551747
2283,968,4,974532736
2288,968,4,974522830
2308,968,4,974487965
2352,968,3,974401374
2354,968,3,974399049
2382,968,5,974324778
2383,968,1,974501377
2389,968,4,974300547
2400,968,2,974262724
2402,968,3,974261290
2403,968,3,974260250
2411,968,4,974589044
2424,968,3,974785124
2446,968,4,974408041
2448,968,2,974215003
2457,968,3,974180363
2465,968,4,974324551
2466,968,2,974162520
2480,968,5,974147757
2496,968,3,974261108
2499,968,2,974090574
2501,968,4,994950502
2503,968,5,974084284
2521,968,2,974066262
2529,968,3,974055465
2544,968,3,1024687559
2550,968,4,974030692
2555,968,5,973997200
2558,968,2,973991460
2567,968,3,973961721
2572,968,5,973913032
2583,968,5,974072755
2590,968,5,973839939
2594,968,1,1015374438
2599,968,3,973796279
2611,968,4,973802827
2625,968,5,973633458
2627,968,3,973629629
2638,968,3,974177099
2641,968,4,974536273
2643,968,2,1031344101
2648,968,3,973793589
2665,968,2,974738915
2670,968,3,973545414
2680,968,3,973400684
2684,968,4,973465161
2691,968,5,976391135
2739,968,3,973224899
2772,968,3,973094600
2781,968,4,1011020974
2787,968,4,972965840
2792,968,1,972931312
2793,968,3,972933937
2795,968,4,972890892
2797,968,3,972876843
2803,968,2,972816282
2820,968,4,972660775
2826,968,3,972601416
2830,968,4,972590989
2833,968,5,972586329
2839,968,3,972570412
2847,968,2,972516836
2852,968,5,972506940
2854,968,3,972529492
2857,968,5,972505120
2860,968,5,972506246
2868,968,2,972439958
2881,968,3,972252340
2883,968,4,972266853
2910,968,4,1016473026
2928,968,4,971550850
2929,968,5,971589277
2941,968,3,971346571
2943,968,4,971321413
2949,968,4,971231368
2958,968,2,971141105
2962,968,3,977249021
2973,968,3,971061195
2978,968,5,970968298
3005,968,5,970568341
3010,968,3,970522871
3018,968,3,982706696
3023,968,2,970471823
3024,968,3,970540186
3032,968,5,970357743
3038,968,5,1018060925
3045,968,5,970189035
3081,968,3,969801132
3096,968,3,969642967
3118,968,4,969393419
3121,968,5,969335430
3140,968,3,969037765
3163,968,4,969048644
3169,968,1,968809589
3173,968,5,968791781
3189,968,4,968663161
3194,968,4,979007002
3198,968,4,968635784
3207,968,5,968569430
3218,968,3,968454425
3224,968,3,968703724
3259,968,4,968276879
3265,968,2,968261815
3283,968,3,968122310
3290,968,3,968093248
3292,968,4,968211694
3294,968,5,968072879
3304,968,3,968007237
3314,968,5,967943477
3317,968,4,967932544
3323,968,5,968978361
3332,968,1,967848519
3333,968,4,967847169
3352,968,5,967742560
3354,968,3,967735121
3356,968,5,967697436
3378,968,5,967756520
3380,968,5,967588147
3389,968,3,967514850
3393,968,3,967498926
3394,968,3,967492669
3410,968,4,967419160
3423,968,3,967360924
3436,968,5,967327974
3445,968,5,967276832
3449,968,4,967254854
3469,968,4,967231220
3476,968,1,968949582
3481,968,2,968735574
3489,968,1,967051828
3490,968,4,967047983
3492,968,3,967045802
3516,968,5,966966546
3521,968,4,966922937
3528,968,5,966900461
3539,968,4,967019581
3540,968,5,967573381
3547,968,5,966833061
3550,968,5,966987894
3568,968,5,966746223
3569,968,2,966741696
3575,968,3,966719951
3576,968,4,966721555
3581,968,1,966699779
3589,968,2,1019403208
3618,968,1,967121679
3619,968,3,966584107
3621,968,1,966574983
3626,968,4,966617523
3637,968,4,966489283
3638,968,4,966579569
3646,968,4,966468196
3653,968,4,966453234
3658,968,5,966445728
3661,968,4,966432679
3662,968,5,966429249
3677,968,5,966363820
3683,968,5,966353732
3692,968,5,966397292
3705,968,3,966285734
3722,968,3,966224186
3724,968,3,966225038
3731,968,4,966209813
3737,968,3,966188323
3745,968,2,966140632
3760,968,4,966093603
3762,968,4,966093525
3768,968,4,966064768
3771,968,4,966048074
3778,968,3,966048886
3792,968,5,966635712
3794,968,4,966015315
3800,968,5,966004775
3804,968,5,965968716
3806,968,5,965965798
3807,968,5,965966029
3808,968,3,965968625
3812,968,3,965955680
3818,968,5,965948839
3824,968,5,970245771
3828,968,4,965932451
3829,968,5,965932298
3836,968,4,966413864
3841,968,5,966000641
3842,968,5,965918495
3847,968,3,965885770
3853,968,3,970208180
3860,968,2,965860092
3875,968,4,965837388
3878,968,5,965917772
3885,968,4,965810562
3889,968,5,966234135
3899,968,4,965770383
3916,968,5,965764302
3920,968,4,965729887
3923,968,4,965711612
3925,968,5,965710305
3930,968,3,965705821
3938,968,4,965701280
3942,968,3,965691410
3947,968,5,965688474
3957,968,4,965672519
3961,968,4,967225675
3990,968,4,965595802
3998,968,3,965577357
3999,968,4,965572349
4000,968,5,965570341
4007,968,2,965547609
4009,968,5,965958116
4010,968,4,965544761
4016,968,1,965533748
4022,968,1,965520197
4023,968,5,965519276
4024,968,5,965517952
4031,968,5,965513196
4041,968,5,965503982
4048,968,2,965506979
4049,968,4,965496746
4054,968,3,965505990
4064,968,3,965476825
4067,968,3,965462616
4074,968,4,965499965
4085,968,2,1017464477
4087,968,4,965431576
4096,968,2,965417574
4102,968,5,965412581
4103,968,1,965411441
4110,968,1,965366045
4112,968,3,965364844
4114,968,3,965363569
4121,968,5,965357392
4123,968,3,965357911
4131,968,4,965351091
4141,968,4,965346535
4156,968,3,965338558
4157,968,3,965337317
4169,968,4,965693710
4200,968,3,965763586
4204,968,5,965321786
4217,968,4,965318177
4218,968,1,965410321
4224,968,4,965313497
4234,968,4,965312602
4239,968,3,965310412
4245,968,4,965309225
4260,968,4,972109596
4269,968,3,965303376
4272,968,4,965301492
4277,968,5,975250668
4279,968,4,965284009
4287,968,2,965276222
4296,968,4,965270473
4298,968,3,965668372
4303,968,3,965269481
4305,968,4,965263646
4317,968,5,965253729
4334,968,4,965244005
4337,968,5,965346266
4344,968,4,966454565
4352,968,5,965227123
4354,968,4,966753592
4358,968,3,965187707
4381,968,4,965263067
4406,968,4,965155584
4408,968,3,965161263
4409,968,5,965152625
4439,968,4,965096261
4446,968,5,965088605
4447,968,4,965088137
4448,968,5,966286374
4457,968,5,965077043
4458,968,4,966199872
4476,968,5,965060016
4488,968,3,965013980
4490,968,5,965007821
4496,968,5,965878760
4497,968,5,972444136
4506,968,5,964984688
4508,968,5,964981423
4510,968,3,966800936
